contestId,name,index,points,tags,solvedCount
986,Fair,A,500.0,"['graphs', 'greedy', 'number theory', 'shortest paths']",3136
985,Team Players,G,,['combinatorics'],130
985,Isomorphic Strings,F,,"['hashing', 'strings']",589
985,Pencils and Boxes,E,,"['binary search', 'data structures', 'dp', 'greedy', 'two pointers']",1418
985,Sand Fortress,D,,"['binary search', 'constructive algorithms', 'math']",1280
985,Liebig's Barrels,C,,['greedy'],3742
985,Switches and Lamps,B,,['implementation'],5133
985,Chess Placing,A,,['implementation'],5829
984,Minesweeper,B,1000.0,['implementation'],5192
984,Game,A,500.0,['sortings'],7384
983,NN country,E,2500.0,"['binary search', 'data structures', 'trees']",285
983,Arkady and Rectangles,D,2250.0,['data structures'],95
983,Elevator,C,1500.0,"['dp', 'graphs', 'shortest paths']",543
983,XOR-pyramid,B,1000.0,['dp'],2577
983,Finite or not?,A,500.0,"['implementation', 'math']",3205
982,The Meeting Place Cannot Be Changed,F,3000.0,"['dfs and similar', 'graphs']",97
982,Billiard,E,2500.0,"['geometry', 'number theory']",272
982,Shark,D,2000.0,"['brute force', 'data structures', 'dsu', 'trees']",1316
982,Cut 'em all!,C,1500.0,"['dfs and similar', 'dp', 'graphs', 'greedy', 'trees']",3638
982,Bus of Characters,B,1000.0,"['data structures', 'greedy', 'implementation']",4621
982,Row,A,500.0,"['brute force', 'constructive algorithms']",5735
981,K Paths,H,3750.0,"['combinatorics', 'data structures', 'dp', 'fft', 'math']",59
981,Magic multisets,G,3250.0,['data structures'],331
981,Round Marriage,F,2750.0,"['binary search', 'graph matchings', 'greedy']",298
981,Addition on Segments,E,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",915
981,Bookshelves,D,1750.0,"['bitmasks', 'dp', 'greedy']",1625
981,Useful Decomposition,C,1250.0,"['implementation', 'trees']",2914
981,Businessmen Problems,B,750.0,['sortings'],4110
981,Antipalindrome,A,500.0,"['brute force', 'implementation', 'strings']",4763
980,Cactus to Tree,F,3000.0,"['dp', 'graphs', 'trees']",64
980,The Number Games,E,2500.0,"['data structures', 'greedy', 'trees']",879
980,Perfect Groups,D,2000.0,"['dp', 'math', 'number theory']",1082
980,Posterized,C,1500.0,"['games', 'greedy']",2688
980,Marlin,B,1000.0,['constructive algorithms'],3348
980,Links and Pearls,A,500.0,"['implementation', 'math']",6860
979,Kuro and Topological Parity,E,2250.0,['dp'],173
979,Kuro and GCD and XOR and SUM,D,1750.0,"['binary search', 'bitmasks', 'brute force', 'data structures', 'dp', 'dsu', 'greedy', 'math', 'number theory', 'strings', 'trees']",800
979,Kuro and Walking Route,C,1250.0,"['dfs and similar', 'trees']",3008
979,Treasure Hunt,B,1000.0,['greedy'],2729
979,"Pizza, Pizza, Pizza!!!",A,500.0,['math'],6690
978,Petya's Exams,G,,"['greedy', 'implementation', 'sortings']",1815
978,Mentors,F,,"['binary search', 'data structures', 'implementation']",3012
978,Bus Video System,E,,['math'],3698
978,Almost Arithmetic Progression,D,,"['brute force', 'implementation', 'math']",3188
978,Letters,C,,"['binary search', 'implementation', 'two pointers']",5919
978,File Name,B,,"['greedy', 'strings']",7907
978,Remove Duplicates,A,,['implementation'],7953
977,Consecutive Subsequence,F,,['dp'],3429
977,Cyclic Components,E,,"['dfs and similar', 'dsu', 'graphs']",4214
977,"Divide by three, multiply by two",D,,"['dfs and similar', 'math', 'sortings']",5319
977,Less or Equal,C,,['sortings'],7535
977,Two-gram,B,,"['implementation', 'strings']",8962
977,Wrong Subtraction,A,,['implementation'],11669
976,Minimal k-covering,F,,"['flows', 'graphs']",206
976,Well played!,E,,"['greedy', 'sortings']",1201
976,Degree Set,D,,"['constructive algorithms', 'graphs', 'implementation']",358
976,Nested Segments,C,,"['greedy', 'implementation', 'sortings']",3658
976,Lara Croft and the New Game,B,,"['implementation', 'math']",4019
976,Minimum Binary Number,A,,['implementation'],6273
975,Hag's Khashba,E,2500.0,['geometry'],207
975,Ghosts,D,2000.0,"['geometry', 'math']",1255
975,Valhalla Siege,C,1500.0,['binary search'],3883
975,Mancala,B,1000.0,"['brute force', 'implementation']",4660
975,Aramic script,A,500.0,"['implementation', 'strings']",5583
967,Watering System,B,1000.0,['sortings'],3208
967,Mind the Gap,A,500.0,['implementation'],3017
965,Short Code,E,2500.0,"['data structures', 'dp', 'greedy', 'strings', 'trees']",529
965,Single-use Stones,D,2000.0,"['binary search', 'flows', 'greedy', 'two pointers']",1500
965,Greedy Arkady,C,1500.0,['math'],1347
965,Battleship,B,1000.0,['implementation'],3073
965,Paper Airplanes,A,500.0,['math'],5126
964,Messages,B,1000.0,['math'],3245
964,Splits,A,500.0,['math'],5575
963,Circles of Waiting,E,2500.0,['math'],71
963,Frequency of String,D,2000.0,"['hashing', 'string suffix structures', 'strings']",442
963,Cutting Rectangle,C,1500.0,"['brute force', 'math', 'number theory']",326
963,Destruction of a Tree,B,1000.0,"['constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'trees']",1400
963,Alternating Sum,A,500.0,"['math', 'number theory']",2024
962,Visible Black Areas,G,,"['data structures', 'dsu', 'geometry', 'trees']",50
962,Simple Cycles Edges,F,,"['dfs and similar', 'graphs', 'trees']",337
962,"Byteland, Berland and Disputed Cities",E,,"['constructive algorithms', 'greedy']",671
962,Merge Equals,D,,"['data structures', 'implementation']",3239
962,Make a Square,C,,"['brute force', 'implementation', 'math']",4481
962,Students in Railway Carriage,B,,"['constructive algorithms', 'greedy', 'implementation']",4993
962,Equator,A,,['implementation'],7231
961,Partitions,G,,"['combinatorics', 'math', 'number theory']",243
961,k-substrings,F,,"['binary search', 'hashing', 'string suffix structures']",179
961,Tufurama,E,,['data structures'],1630
961,Pair Of Lines,D,,['geometry'],1899
961,Chessboard,C,,"['bitmasks', 'brute force', 'implementation']",3375
961,Lecture Sleep,B,,"['data structures', 'dp', 'implementation', 'two pointers']",5103
961,Tetris,A,,['implementation'],6269
960,Santa's Gift,H,3500.0,"['data structures', 'trees']",53
960,Bandit Blues,G,3000.0,"['combinatorics', 'dp', 'fft', 'math']",170
960,Pathwalks,F,2500.0,"['data structures', 'dp', 'graphs']",1159
960,Alternating Tree,E,2250.0,"['combinatorics', 'dfs and similar', 'divide and conquer', 'dp', 'probabilities', 'trees']",649
960,Full Binary Tree Queries,D,2000.0,"['brute force', 'implementation', 'trees']",1083
960,Subsequence Counting,C,1500.0,"['bitmasks', 'constructive algorithms', 'greedy', 'implementation']",2423
960,Minimize the error,B,1000.0,"['data structures', 'greedy', 'sortings']",3738
960,Check the string,A,500.0,['implementation'],5149
959,Mahmoud and Ehab and yet another xor task,F,2500.0,"['bitmasks', 'dp', 'math', 'matrices']",435
959,Mahmoud and Ehab and the xor-MST,E,2000.0,"['bitmasks', 'dp', 'graphs', 'implementation', 'math']",1738
959,Mahmoud and Ehab and another array construction task,D,1750.0,"['constructive algorithms', 'greedy', 'math', 'number theory']",1582
959,Mahmoud and Ehab and the wrong algorithm,C,1250.0,"['constructive algorithms', 'trees']",3131
959,Mahmoud and Ehab and the message,B,1000.0,"['dsu', 'greedy', 'implementation']",4870
959,Mahmoud and Ehab and the even-odd game,A,500.0,"['games', 'math']",8150
958,Lightsabers (hard),F3,,['fft'],168
958,Lightsabers (medium),F2,,"['binary search', 'two pointers']",687
958,Lightsabers (easy),F1,,['implementation'],1020
958,Guard Duty (hard),E3,,['geometry'],87
958,Guard Duty (medium),E2,,"['binary search', 'dp', 'greedy', 'sortings']",334
958,Guard Duty (easy),E1,,"['brute force', 'geometry', 'greedy', 'math']",897
958,Hyperspace Jump (hard),D2,,[],50
958,Hyperspace Jump (easy),D1,,"['expression parsing', 'math']",1153
958,Encryption (hard),C3,,"['data structures', 'dp']",174
958,Encryption (medium),C2,,['dp'],584
958,Encryption (easy),C1,,['brute force'],1410
958,Maximum Control (medium),B2,,"['data structures', 'dfs and similar', 'graphs', 'greedy', 'trees']",329
958,Maximum Control (easy),B1,,['implementation'],1563
958,Death Stars (hard),A3,,[],24
958,Death Stars (medium),A2,,"['hashing', 'strings']",561
958,Death Stars (easy),A1,,['implementation'],1168
957,Tritonic Iridescence,A,500.0,['implementation'],3835
955,Heaps,F,3000.0,"['dp', 'trees']",82
955,Icicles,E,2500.0,[],39
955,Scissors,D,2000.0,"['brute force', 'strings']",176
955,Sad powers,C,1500.0,"['binary search', 'math', 'number theory']",1185
955,Not simply beatiful strings,B,1000.0,['implementation'],3042
955,Feed the cat,A,500.0,"['greedy', 'math']",4430
954,Yet Another String Matching Problem,I,,"['fft', 'math']",192
954,Path Counting,H,,"['combinatorics', 'dp']",175
954,Castle Defense,G,,"['binary search', 'data structures', 'greedy', 'two pointers']",808
954,Runner's Problem,F,,"['dp', 'matrices', 'sortings']",460
954,Water Taps,E,,"['binary search', 'greedy', 'sortings']",992
954,Fight Against Traffic,D,,"['dfs and similar', 'graphs', 'shortest paths']",2444
954,Matrix Walk,C,,['implementation'],2260
954,String Typing,B,,"['implementation', 'strings']",3756
954,Diagonal Walking,A,,['implementation'],5623
952,Puzzling Language,G,,['constructive algorithms'],145
952,2 + 2 != 4,F,,[],133
952,Cheese Board,E,,[],362
952,I'm Feeling Lucky!,D,,['probabilities'],1358
952,Ravioli Sort,C,,['implementation'],1956
952,A Map of the Cat,B,,['brute force'],1185
952,Quirky Quantifiers,A,,['math'],5584
950,Intercepted Message,B,1000.0,"['greedy', 'implementation']",5149
950,"Left-handers, Right-handers and Ambidexters",A,500.0,['implementation'],7449
949,Astronomy,F,2500.0,"['geometry', 'probabilities']",22
949,Binary Cards,E,2250.0,['brute force'],259
949,Curfew,D,1750.0,"['binary search', 'brute force', 'greedy', 'sortings']",529
949,Data Center Maintenance,C,1250.0,"['dfs and similar', 'graphs']",1132
949,A Leapfrog in the Array,B,1000.0,['math'],2472
949,Zebras,A,500.0,['greedy'],3478
948,Protect Sheep,A,500.0,"['brute force', 'dfs and similar', 'graphs', 'implementation']",5110
946,Almost Increasing Array,G,,"['data structures', 'dp']",222
946,Fibonacci String Subsequences,F,,"['combinatorics', 'dp', 'matrices']",235
946,Largest Beautiful Number,E,,"['greedy', 'implementation']",576
946,Timetable,D,,['dp'],1976
946,String Transformation,C,,"['greedy', 'strings']",5072
946,Weird Subtraction Process,B,,"['math', 'number theory']",5993
946,Partition,A,,['greedy'],7605
940,Machine Learning,F,2750.0,"['brute force', 'data structures']",382
940,Cashback,E,2000.0,"['data structures', 'dp', 'greedy', 'math']",1344
940,Alena And The Heater,D,1500.0,['implementation'],2363
940,Phone Numbers,C,1250.0,['constructive algorithms'],3432
940,Our Tanya is Crying Out Loud,B,1250.0,['greedy'],4395
940,Points on the line,A,500.0,"['brute force', 'greedy', 'sortings']",5070
939,Cutlet,F,2750.0,"['data structures', 'dp']",262
939,Maximize!,E,2500.0,"['binary search', 'greedy', 'ternary search', 'two pointers']",1612
939,Love Rescue,D,2000.0,"['dsu', 'greedy']",3110
939,Convenient For Everybody,C,1500.0,"['binary search', 'two pointers']",3093
939,Hamster Farm,B,1000.0,['implementation'],6277
939,Love Triangle,A,500.0,[],7579
938,Shortest Path Queries,G,,"['bitmasks', 'data structures', 'dsu', 'graphs']",95
938,Erasing Substrings,F,,"['bitmasks', 'dp', 'greedy']",160
938,Max History,E,,"['combinatorics', 'math']",530
938,Buy a Ticket,D,,"['data structures', 'graphs', 'shortest paths']",1740
938,Constructing Tests,C,,"['binary search', 'brute force']",2111
938,Run For Your Prize,B,,"['brute force', 'greedy']",5764
938,Word Correction,A,,['implementation'],6836
937,Vile Grasshoppers,B,1000.0,['math'],4374
937,Olympiad,A,500.0,"['implementation', 'sortings']",7582
936,Iqea,E,2500.0,"['data structures', 'dfs and similar', 'divide and conquer', 'dsu', 'shortest paths', 'trees']",68
936,World of Tank,D,2000.0,"['dp', 'greedy']",96
936,Lock Puzzle,C,1500.0,"['constructive algorithms', 'implementation', 'strings']",681
936,Sleepy Game,B,1000.0,"['dfs and similar', 'dp', 'games', 'graphs']",1770
936,Save Energy!,A,500.0,"['binary search', 'implementation', 'math']",3112
935,Fafa and Array,F,2750.0,"['data structures', 'greedy']",173
935,Fafa and Ancient Mathematics,E,2250.0,"['dfs and similar', 'dp', 'trees']",534
935,Fafa and Ancient Alphabet,D,1750.0,"['math', 'probabilities']",1530
935,Fifa and Fafa,C,1250.0,['geometry'],3294
935,Fafa and the Gates,B,750.0,['implementation'],7040
935,Fafa and his Company,A,500.0,"['brute force', 'implementation']",8837
934,A Prosperous Lot,B,1000.0,"['constructive algorithms', 'implementation']",5634
934,A Compatible Pair,A,500.0,"['brute force', 'games']",4282
933,A Preponderant Reunion,E,2500.0,"['constructive algorithms', 'dp']",53
933,A Creative Cutout,D,2250.0,"['brute force', 'combinatorics', 'math']",109
933,A Colourful Prospect,C,1500.0,['geometry'],319
933,A Determined Cleanup,B,750.0,['math'],1328
933,A Twisty Movement,A,500.0,['dp'],2455
932,Palindrome Partition,G,3000.0,"['dp', 'string suffix structures', 'strings']",122
932,Escape Through Leaf,F,2500.0,"['data structures', 'dp', 'geometry']",354
932,Team Work,E,2500.0,"['combinatorics', 'dp', 'math']",811
932,Tree,D,2000.0,"['binary search', 'dp', 'trees']",885
932,Permutation Cycle,C,1500.0,"['brute force', 'constructive algorithms']",2912
932,Recursive Queries,B,1000.0,"['binary search', 'data structures', 'dfs and similar']",4539
932,Palindromic Supersequence,A,500.0,['constructive algorithms'],6157
931,Laboratory Work,C,1750.0,"['implementation', 'math']",2340
931,World Cup,B,1000.0,['implementation'],4661
931,Friends Meeting,A,500.0,"['brute force', 'implementation', 'math']",6167
930,Coins Exhibition,E,2500.0,"['data structures', 'dp', 'math']",121
930,Game with Tokens,D,2000.0,"['data structures', 'games', 'implementation']",226
930,Teodor is not a liar!,C,1500.0,"['data structures', 'dp']",1117
930,Game with String,B,1000.0,"['implementation', 'probabilities', 'strings']",1623
930,Peculiar apple-tree,A,500.0,['dfs and similar'],3622
929,Пограничные врата,D,2500.0,[],129
929,Красивая команда,C,1750.0,['combinatorics'],1003
929,Места в самолёте,B,1000.0,[],1934
929,Прокат велосипедов,A,500.0,"['*special', 'greedy', 'implementation']",2306
928,Autocompletion,D,2250.0,[],696
928,Dependency management,C,2000.0,[],815
928,Chat,B,1250.0,[],1754
928,Login Verification,A,500.0,[],2339
927,BuberPool Taxi Optimization,A,,[],1
926,Segments,J,,['data structures'],78
926,A Vital Problem,I,,[],491
926,Endless Roses Most Beautiful,H,,[],125
926,Large Bouquets,G,,[],934
926,Mobile Communications,F,,[],72
926,Merge Equal Elements,E,,[],326
926,Choose Place,D,,[],670
926,Is This a Zebra?,C,,[],1228
926,Add Points,B,,[],981
926,2-3-numbers,A,,"['implementation', 'math']",1960
925,Parametric Circulation,F,3250.0,"['binary search', 'flows']",31
925,May Holidays,E,2750.0,"['data structures', 'trees']",108
925,Aztec Catacombs,D,2000.0,['constructive algorithms'],309
925,Big Secret,C,1500.0,"['constructive algorithms', 'math']",793
925,Resource Distribution,B,1000.0,"['binary search', 'implementation', 'sortings']",1513
925,Stairs and Elevators,A,500.0,['binary search'],2295
924,Minimal Subset Difference,F,3000.0,['dp'],19
924,Wardrobe,E,2250.0,[],309
924,Contact ATC,D,2000.0,[],582
924,Riverside Curio,C,1250.0,"['data structures', 'greedy']",2408
924,Three-level Laser,B,1000.0,"['binary search', 'greedy', 'two pointers']",3542
924,Mystical Mosaic,A,500.0,['implementation'],3871
923,Public Service,F,3000.0,"['constructive algorithms', 'graphs', 'trees']",21
923,Perpetual Subtraction,E,2250.0,"['fft', 'math', 'matrices']",53
923,Picking Strings,D,1750.0,"['constructive algorithms', 'implementation', 'strings']",765
923,Perfect Security,C,1500.0,"['data structures', 'greedy']",2579
923,Producing Snow,B,1000.0,"['binary search', 'data structures']",4409
923,Primal Sport,A,500.0,"['math', 'number theory']",3618
922,Divisibility,F,2750.0,"['constructive algorithms', 'dp', 'greedy', 'number theory']",330
922,Birds,E,2000.0,['dp'],887
922,Robot Vacuum Cleaner,D,1500.0,"['greedy', 'sortings']",2499
922,Cave Painting,C,1250.0,"['brute force', 'number theory']",4122
922,Magic Forest,B,1000.0,['brute force'],5373
922,Cloning Toys,A,500.0,['implementation'],6144
921,Labyrinth-14,14,,[],0
921,Labyrinth-13,13,,[],0
921,Labyrinth-12,12,,[],0
921,Labyrinth-11,11,,[],0
921,Labyrinth-10,10,,[],0
921,Labyrinth-9,09,,[],0
921,Labyrinth-8,08,,[],0
921,Labyrinth-7,07,,[],0
921,Labyrinth-6,06,,[],0
921,Labyrinth-5,05,,[],0
921,Labyrinth-4,04,,[],0
921,Labyrinth-3,03,,[],0
921,Labyrinth-2,02,,[],0
921,Labyrinth-1,01,,[],0
920,List Of Integers,G,,"['binary search', 'bitmasks', 'brute force', 'combinatorics', 'math', 'number theory']",748
920,SUM and REPLACE,F,,"['brute force', 'data structures', 'dsu', 'number theory']",1755
920,Connected Components?,E,,"['data structures', 'dfs and similar', 'dsu', 'graphs']",1644
920,Tanks,D,,"['dp', 'greedy', 'implementation']",327
920,Swap Adjacent Elements,C,,"['dfs and similar', 'greedy', 'math', 'sortings', 'two pointers']",4031
920,Tea Queue,B,,['implementation'],4421
920,Water The Garden,A,,['implementation'],5386
919,A Game With Numbers,F,2500.0,"['games', 'graphs', 'shortest paths']",138
919,Congruence Equation,E,2000.0,"['chinese remainder theorem', 'math', 'number theory']",907
919,Substring,D,1500.0,"['dfs and similar', 'dp', 'graphs']",3059
919,Seat Arrangements,C,1000.0,"['brute force', 'implementation']",5709
919,Perfect Number,B,750.0,"['binary search', 'brute force', 'dp', 'implementation', 'number theory']",8741
